,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,accountID,accountCreatedAt,tweetID
82,NoMiSkye,"🇧🇧 I stand firmly by everything I've ever said sarcastically. Practicing Atheist🤞✨
Openly & Excessively Black🖤",🌎,585,595,239841,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2011-03-12 19:52:11+00:00,264975755,1587033037170253824
83,stevereuk,"IDS, de Pfeffle,JRM,Farage,Rev G. Fraser,Gove are liars. La grammaire française mais c'est incroyable. EU we are sorry.Without arts, no life. 🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿",Gwent,1035,568,18933,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2016-11-27 14:01:30+00:00,802874996603453440,1587033016580407297
84,SomethingVintag,"https://t.co/YcxwmM0kUU
#WomensBillofRights  #FullRestitution

""Money doesn't change people it reveals them""

""Tweets own opinion/retweet not agreement""",UK,4450,4519,224426,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2011-04-22 16:29:23+00:00,286243309,1587032989711695872
85,lettuce_egg,🥐,,159,11,3607,6706,"TRICK OR TREAT！PEKO🐰🎃
#ぺこらーと 
#ハロウィン https://t.co/2fKoQ4lpab","['ぺこらーと', 'ハロウィン']",2014-11-06 14:29:52+00:00,2892296863,1587032975124082690
86,hisham_almsry,..... Saudi Arabia is  great country  ...  ( Egyptian ).,,307,324,7026,3,"I heard they got her Google search history...

""How long can lettuce be left at room temperature?""
😂🤣😂🤣😂 https://t.co/3DXTcAppcY",[],2021-11-17 18:17:05+00:00,1461035555345645570,1587032971562946562
87,Musa_Shiki,気が向いた時にログインしてます,,879,986,9435,0,@Toha_Lettuce より一層感染対策しなければならなくなりましたね、,[],2021-04-23 10:03:50+00:00,1385534826187399173,1587032941636759552
88,AsikeJoseph,,"Nairobi, Kenya",2108,859,5442,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2012-01-16 11:17:42+00:00,465458989,1587032934485204993
89,Jayoberoi2,"legal aid lawyer, cook, cat person of Chilli, Popadom and Branston","Winscombe, England",4755,3227,170722,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2016-01-02 13:07:22+00:00,4696236163,1587032895692103681
90,harupopopo_,"気軽に誰でもフォローよろしくね!もちろんフォロバ100!!!😁😁大の釣り好き!!!❤️❤️❤️釣り最高🎣❤️
 友@Lezeron_YT",,1243,1276,1189,0,@lettuce_bs おめでとう❤️❤️❤️❤️,[],2022-02-23 03:15:50+00:00,1496322777464598533,1587032878374084608
91,kimmaree_tweet,#flourishing #thriving #digitalBiz #TCFWA #AustralianFashion #womeninbusiness #regionalBiz #goodGovernance  [geekish+wonkish]     https://t.co/T0zx6Spyhe  https://t.co/NPeNDYUmYl,Perth [ex Byron Bay+Sydney],7162,6912,37907,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2009-04-30 00:20:08+00:00,36533213,1587032848363827203
92,tts_theteashop,Welcome to the partea. 🫖🍵,"Los Angeles, CA",52,2150,1382,0,"All those in love with our smiling lettuce, click here: https://t.co/7WHdE80B7n",[],2018-09-27 03:14:50+00:00,1045149736942989312,1587032843082792960
93,harupopopo_,"気軽に誰でもフォローよろしくね!もちろんフォロバ100!!!😁😁大の釣り好き!!!❤️❤️❤️釣り最高🎣❤️
 友@Lezeron_YT",,1243,1276,1189,0,@lettuce_bs おめです🎉🎉🎉🎉,[],2022-02-23 03:15:50+00:00,1496322777464598533,1587032826196955137
94,koros97,"A drowning man clutches at a straw.

Team Viewer↔️.",Eldoret,1757,1017,3798,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2020-08-25 07:55:23+00:00,1298166952540737536,1587032823785033735
95,MaKingdom,ゲームやりまくるどー！,そこらへん,67,49,18859,0,"@lettuce_kun やばいよ……
素材も何もかも足りないよ……",[],2014-10-20 03:08:38+00:00,2866329115,1587032819599278081
96,Toha_Lettuce,女装っていいよね。HAWKS Fun!!,東京都,189,151,5957,0,@Musa_Shiki あら...,[],2020-12-28 13:05:04+00:00,1343543437014884354,1587032785750933507
97,AlgoKnitter,"KNITHEADS, LILKNITS, CUTEBRUTES
official NFDs: akpepe.algo + algoknitter.algo

DISCORD: https://t.co/Z282w74r3Z

$algo #algo #algoNFT #frogfam",Australia,4009,4535,2290,0,"@RandGallery that is a super cool snail i must admit!
detective snail tryna track down a suspect in the great lettuce heist case 🕵️💼🔍
thank you for featuring my artwork rand team!
i appreciate it a lot 🐸🐌💚",[],2021-10-29 02:02:00+00:00,1453904894956507137,1587032722387574784
98,SaulJuma,anything and everything about hair colors 🇰🇪 🇦🇪 🇺🇬 🇹🇿 🇹🇷 🇩🇪 I have visited a few nations as a hair stylist and I love traveling,kenya  nairobi.,1101,1620,12604,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2009-04-24 07:09:30+00:00,34872325,1587032712770109443
99,_prettypantsula,"She/Her/They/Them

IsiXhosa, Amagama nomculo 💛
Precious and Delicate 
🌻☀️Kuvele ukukhanya

I.G @azeus_m
zeusmsindwana@gmail.com",047| JHB,313,223,35777,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2020-05-21 18:12:19+00:00,1263533035934416898,1587032678947328005
100,gazbos,,"Todmorden, Lancashire",115,119,59669,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2010-08-11 20:08:13+00:00,177307175,1587032669858185216
101,McCormack1991,"Right, the fight to get rid of Tories and Tory Policies continues.

Our country deserves better!

#IStandWithUkraine 🇺🇦",United Kingdom,160,73,14727,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2010-09-24 11:01:06+00:00,194531207,1587032667605852162
102,lettuce_bs,🏆32000│Brawl Stars|enjoy！,,616,602,2400,0,@iHaelzTsgFDACDO たんおめやー,[],2022-02-15 14:54:02+00:00,1493599386835763202,1587032664087080960
103,24thcenturydude,86. Jalan Klang Lama. Chef. Football fan. Chelsea FC supporter. LC300. F30 w.i.p.,Wilayah Persekutuan Kuala Lump,191,237,31843,0,"@brgsjks Rugi, rugi... Petai, ulam raja, kacang botol, terung, kailan, baby spinach, kale, lettuce... Sedap kot!",[],2013-12-07 14:04:31+00:00,2234567760,1587032644000550914
104,jimmie_ngaruiya,Life is for the living,kiambu,1110,644,2448,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2012-08-09 09:53:46+00:00,746944256,1587032642200866816
105,fairy_lettuce,ゲームと心理学をします UT教心(B2) Icon by @p_2k 競プロ: @lettuce_cs (休止中) she/her 🏳️‍🌈🏳️‍⚧️,ゆるふわ情報系心理学徒見習い,1650,1312,7766,0,文化はない弊学科、B2だと文化の日の授業が隔週のため休みだが学生間でやらねばならない実験は休みの週に合わせてやるため実質授業がある https://t.co/wAYXlkLtSS,[],2016-03-30 08:09:32+00:00,715088555928735744,1587032626082484225
106,samdalefox,Big Pharma Scientist | Artist | Anarcho-Communist | Intersectional Feminist | Deep Ecologist | Bi | Ennui | She/Her 🇬🇧 359 ppm,"Bedford, England",2016,1652,32551,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2013-11-10 11:44:00+00:00,2186210180,1587032585192054785
107,muchey,Communications. Public Relations. Journalism. Publishing. Photography. Marketing.,"Nairobi, Kenya",1742,1729,19994,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2009-05-04 11:41:03+00:00,37642419,1587032578342666240
108,kieronmurphy5,"Lucky to have amazing family ❤️❤️. Proudly Irish, European, Socialist and #MUFC... #NHS and social care in my veins",The Midlands,375,766,26334,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2013-05-18 15:38:37+00:00,1438704014,1587032527990136833
109,graham669,"Like classic cars and a life long nudist, vaccinated 5 times! 
#TrussOut #TrussUnfitToGovern #TrussTax #TrussBot #ToriesOut #ToriesUnfitToGovern #GTTO","Worcestershire, UK",4879,4504,74148,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2010-01-24 13:29:24+00:00,108000529,1587032525024759810
110,peterng54072276,Food bot,,0,8,76393,0,Lettuce Salad tastes better filled with ice cream and shared with your mother,[],2018-06-18 14:04:30+00:00,1008712056491663360,1587032413770723328
111,j9fingers,"Populariser of the two-novel bath. (Replete with chilled champagne and caviar blinis.)

Coiner of the phrase ""Haute Recreation"".

Whereof one cannot tweet.",South London,320,280,52500,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2011-05-10 13:55:51+00:00,296276433,1587032398646099970
112,HalfLuo_,||Communications || Rights Advocate || Political Strategist & Marketer || Information is Free ||,Kenya,7071,6474,28161,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2017-02-01 11:27:54+00:00,826753940125519873,1587032396456726528
113,LonginToBeLazy,"#hashtagqueen Woman on the edge...                             Interested in art, music, musings, creatives and people wittier than her","Manchester, UK",1145,552,6298,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2010-04-10 10:13:46+00:00,131463938,1587032367058804736
114,Yelo_butterfly,,,225,452,30507,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2020-04-05 16:39:45+00:00,1246839891759112192,1587032314818830337
115,alasdaircameron,Proud Devonian. Views are my own & RT≠ endorsement. #Devon #ExeterChiefs #Rugby #Sailing #cats #avgeek #mentalhealth,"Devon, UK",3462,1136,7744,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2009-04-01 21:04:41+00:00,28195285,1587032281079767040
116,ny_muthoni,"https://t.co/a06wg6hrrB😍🥴
baggattarius❤️🙂",,124,236,3382,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2020-01-04 06:18:40+00:00,1213343916029689856,1587032242731335681
117,MaxPowe80498551,Liverpool and Wales Fan!,,720,400,1198,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2022-09-12 19:14:21+00:00,1569403972061986816,1587032208832970753
118,R122LE,,,278,94,13797,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2012-09-23 15:21:18+00:00,841896481,1587032198154227714
119,its_jeff254,,,1107,285,308,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2018-09-07 06:23:46+00:00,1037949529490898944,1587032159352918016
120,mntrg,"an unapologetic, proud Irishman, detests anything to do with the DUP. Britain needs out of Ireland NOW! #Think32","Belfast, Northern Ireland",1704,870,47188,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2010-03-24 13:30:44+00:00,125981188,1587032082504613888
121,lettuce_bs,🏆32000│Brawl Stars|enjoy！,,616,602,2400,0,@Ax_n0k ぎゃんかわ,[],2022-02-15 14:54:02+00:00,1493599386835763202,1587032062124789760
122,njeri_JK,chasing life | calibrate,,419,300,2061,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2013-04-14 09:08:43+00:00,1351397340,1587032039513067523
123,MaKingdom,ゲームやりまくるどー！,そこらへん,67,49,18859,0,"@lettuce_kun 原神ってほんと財布の紐ゆるめにくる
油断も隙も諭吉もない",[],2014-10-20 03:08:38+00:00,2866329115,1587031962577170432
124,OngoroSamurl,#menformen|| arsenal fan,Republic of Korea,322,223,5812,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2020-05-16 18:55:28+00:00,1261730012841103361,1587031949985681414
125,lettuce_bs,🏆32000│Brawl Stars|enjoy！,,616,602,2400,4,"オオカミ男🐺ガス🎈

🎃 Happy Halloween 🎃

#ブロスタ #ブロスタ鋭角部 #BrawlStarsArt #brawlstarsgus https://t.co/mrJ8nzFdzH","['ブロスタ', 'ブロスタ鋭角部', 'BrawlStarsArt', 'brawlstarsgus']",2022-02-15 14:54:02+00:00,1493599386835763202,1587031933107990528
126,AdhiamboOkun,,Kenya🇰🇪,343,223,2115,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2019-05-31 14:15:03+00:00,1134463304670359553,1587031902401302528
127,___angelheart__,"Passionately anti Brexit, pro EU. 
PRO CHOICE.
 
Get vaccinated, wear a face mask, it's not rocket science.🐈🐻‍❄️🦕🎊🦖🐲🐣🐧🦈🦧🦌🐮","Surrey, UK, Europe, The World.",1391,922,31105,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2021-11-21 07:58:55+00:00,1462329507642228738,1587031823535820806
128,frankgitiria,slow and steady.#it ok not to be ok#Good vibes and insha'Allah.,"Nairobi, Kenya",1832,234,1065,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2010-09-23 06:59:35+00:00,194021329,1587031749145624576
129,Onebiskuit,"Former tax partner at London Big 4 accounting firm, now retired. Scrubbed by Brillo. Amagogotya https://t.co/WTBfBrHm9T…","Haslemere, Surrey",98,1024,109459,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2011-02-09 12:05:21+00:00,249608507,1587031700114227201
130,Makeupyoursnack,Treat for the moment,,0,0,7579,0,Lettuce flavored yogurt.,[],2021-12-17 07:28:56+00:00,1471744176031211525,1587031686155366401
131,HumbledGold,Just trying to put a smile to people,237,966,278,435,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2015-05-18 08:50:59+00:00,3288085623,1587031677775347713
132,janet_windridge,,,275,390,52127,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2022-01-31 12:25:37+00:00,1488126268642152452,1587031667595673600
133,iamdavidbeckett,🌹Ⓥ♿ bereavement support volunteer with @CruseSupport; Tweets are my own views; RT ≠ endorsement,"England, United Kingdom",1580,690,54369,0,"It's not as cutting or pithy as equating Liz Truss's premiership with the shelf life of a lettuce, but it's just as damning https://t.co/YJX9Dhv5p0",[],2010-08-27 22:42:00+00:00,183796546,1587031641683288065
134,MaKingdom,ゲームやりまくるどー！,そこらへん,67,49,18859,0,"@lettuce_kun 淑女もなかったからないとおもってた
てことは少女も実装あるかも！？",[],2014-10-20 03:08:38+00:00,2866329115,1587031587241197569
135,Johnyofunny,"Born at 317 ppm CO2. Environmentalist, Rejoiner, Skeptic, humanist, 1st Dan Karateka. Science & critical thinking  is our way out of this mess.",,1028,637,36292,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2008-12-19 19:51:20+00:00,18249646,1587031539363225601
136,ORIoliver,"Interested in politics, promoting cycling, and environmental issues.",London SW12,836,163,18185,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2010-02-27 10:53:47+00:00,118027955,1587031516286156802
137,foxy4341,married with 7 children josh.sammy.alfie.jake.zoe.and the twins danny and sylvio x,ipswich,398,102,1163,0,@torydemolition Lettuce last so much longer these days don't they Liz,[],2009-11-13 23:27:29+00:00,89820794,1587031480127078401
138,Caroleanneoh,,"Sunderland, England",1710,1048,11063,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2021-08-17 11:59:03+00:00,1427590424760393728,1587031456441851906
139,brandodub,Hmmm,Dublin Ireland EU,538,385,42733,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2009-02-15 15:28:45+00:00,20915449,1587031420169588736
140,ExitWithCode0,Writes the codes,,497,284,8301,1672,Sorry but who *didn’t* go to halloween as the lettuce that outlived Liz Truss? https://t.co/yLZhjoTJYu,[],2019-10-01 12:03:26+00:00,1179003829242798081,1587031270042787840
141,CornyTBadger,"He/Him. 43yo socialist antifascist anti-war LGBTQI+ally. FIFA Mobile player/sufferer.

Ní neart go cur le chéile.

FUCK THE TORIES","Carlow, Ireland.",912,243,12415,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2021-06-13 07:49:36+00:00,1403982800475373568,1587031237708980226
142,__iannoh,Young. Black. Talented.,Foreign Twitter,393,3299,167285,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2019-11-29 10:52:42+00:00,1200366931418714115,1587031233137098752
143,dubh_sgian,"Not “British”, Scottish #truth #ScottishIndependence #ScottishNeverBritish",Scotland,700,877,23521,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2020-02-24 19:04:25+00:00,1232018341050699776,1587031213717479424
144,YvonneLangley01,Start-up investor. Mentor to female social entrepreneurs. Lectures in Exeter and Plymouth. Loves art. Loves music. Loathes the old skool establishment.,"Hemyock, England",840,757,34628,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2018-03-21 13:19:04+00:00,976448106152845312,1587031197976334338
145,liz_eab1404,My tweets are my own thoughts and opinions,Llangefni,505,169,9162,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2013-11-03 20:16:19+00:00,2166892437,1587031116724281344
146,BatunosOfficial,"𝐃 𝐈 𝐆 𝐈 𝐓 𝐀 𝐋   𝐀 𝐑 𝐓 𝐈 𝐒 𝐓🎨🇪🇸 
🧙‍Free Spirit & Rare Bird🦜
// ARTIST:
@PNSC420⚡
// CREATOR:
@SolDudesClubNFT🌿
@SoulFoodNFT🍉
// 🧠☮🔮",,1069,261,630,0,"hmmm, tasty, tasty chocolate...🥹🤤

time to sweeten up my lettuce🌿🍫
Willy Wonka would be so proud..
i have a whole chocolate factory running in my Js 💪

#stayweedy my lovely people♥️🍀☮️

#marijuana #Peace #chocolate #sweets #brainfood #420lover #weedlover #hashish #tasty https://t.co/gmcFACe9fe","['stayweedy', 'marijuana', 'Peace', 'chocolate', 'sweets', 'brainfood', '420lover', 'weedlover', 'hashish', 'tasty']",2022-01-12 12:45:22+00:00,1481245880992903169,1587031112932540420
147,DamianLow3,"Strategy and reputation expert. @avfcofficial fan/@UKLabour supporter. @fticonsulting, previous @EDELMANUK, @insidefreuds. Advisor @turn2us_org. Views my own.",,200,3334,6776,51,Oof. It's not as immediately damning as the lettuce comparison - but it will have a much longer shelf-life. https://t.co/aLLAHu4wOe,[],2020-04-06 12:37:37+00:00,1247141350379786240,1587031103654825984
148,Chrisgetao,,,1154,759,3819,915,"My dad's shamba produces red , green and yellow bell peppers, ice berg lettuce, red onions, yellow beans, maize, spinach and sukuma. Directly from the shamba, deliveries every Monday,Thursday in nairobi. Please retweet so it can reach potential consumers 🥰😇 dm for any enquiries https://t.co/McM2xkJ2RT",[],2012-01-11 19:39:20+00:00,461412044,1587031096360828930
149,BeyondTheBun,"We create a new taste sensation for you every half hour!    Parody account by @wildparadox, Made with CBDQ",United States,3,23,78784,0,Masticated Legendary Lettuce MexiMelt BellGrande®28 calories$0.66,[],2018-04-12 01:39:38+00:00,984244620316954624,1587031081840058368
